Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
1994-03-28,389.3,333.3,40723.4,260.1,534.6,553.2,12210.3,3387.1,9.7,1459.8,837083.0,1428.8,9828.6,4245836.6,1313.0,314553.9,678.5,1342.3,546.3
1994-03-29,386.8,330.1,40074.0,259.1,532.2,549.0,12133.9,3366.2,9.9,1450.6,832615.2,1420.6,9757.4,4230416.5,1299.9,312041.9,676.0,1333.8,548.0
1994-03-30,387.2,332.0,40066.3,261.8,533.6,550.9,12144.9,3368.3,9.8,1451.9,833921.9,1425.2,9767.8,4273182.1,1310.1,312468.8,682.9,1347.1,552.3
1994-03-31,389.2,331.0,39991.6,262.2,538.1,548.3,12209.6,3389.3,10.1,1459.7,838754.3,1429.4,9819.8,4253041.4,1316.3,314153.4,683.9,1354.7,555.2
1994-04-01,389.2,335.5,40262.9,264.0,539.9,555.0,12207.3,3389.2,10.8,1459.6,838726.2,1439.1,9821.5,4281886.0,1325.2,314609.3,685.8,1354.7,552.2
1994-04-04,389.2,336.2,40179.1,265.6,543.1,555.0,12208.7,3389.2,11.9,1459.6,838580.0,1448.0,9837.1,4308181.6,1333.4,315115.7,690.0,1354.7,551.6
1994-04-05,384.8,334.0,39917.2,262.9,533.0,553.2,12069.1,3350.5,12.4,1443.0,829550.2,1413.1,9721.1,4264165.4,1302.1,311523.8,682.9,1354.6,547.0
1994-04-06,383.9,335.1,40147.8,261.6,530.4,556.5,12043.4,3343.1,15.1,1439.8,827333.5,1410.0,9716.9,4243149.0,1298.1,310720.7,679.6,1356.9,544.2
1994-04-07,384.3,335.3,40284.2,262.0,532.8,557.6,12055.0,3346.5,14.3,1441.3,829128.0,1414.5,9730.5,4249595.8,1295.5,311494.1,680.6,1365.9,539.5
1994-04-08,385.5,335.3,40553.2,261.4,532.1,556.6,12089.6,3356.5,13.2,1445.6,831849.2,1415.5,9763.5,4225284.8,1307.7,312503.4,682.3,1370.9,530.5
1994-04-11,381.8,330.9,39444.3,259.0,530.4,549.2,11971.7,3324.3,12.9,1431.7,823864.5,1400.4,9643.0,4186998.1,1284.7,309446.3,676.1,1371.4,527.5
1994-04-12,378.0,329.7,39058.1,256.2,522.5,547.6,11857.3,3291.7,13.6,1417.6,815751.9,1388.0,9552.4,4141652.6,1273.5,306284.6,668.7,1362.8,522.2
1994-04-13,378.5,329.2,39250.0,256.6,520.7,545.9,11874.0,3296.1,13.7,1419.6,816358.4,1391.7,9565.0,4147696.7,1274.7,306424.9,669.7,1365.3,524.4
1994-04-14,377.7,327.9,39307.2,255.7,521.0,544.8,11846.4,3288.7,14.0,1416.4,814100.0,1387.4,9543.6,4132777.8,1272.2,305566.9,667.3,1359.9,522.1
1994-04-15,377.0,328.2,39074.2,255.9,522.3,548.4,11825.1,3278.5,13.4,1413.9,813944.0,1384.6,9528.7,4123466.1,1274.9,305049.2,676.3,1413.9,521.3
1994-04-18,378.1,330.6,39182.0,257.2,524.8,551.6,11861.4,3287.8,12.6,1418.0,816062.5,1390.9,9551.2,4145342.2,1278.9,305723.6,679.9,1384.1,527.0
1994-04-19,373.1,323.0,38510.7,252.4,517.7,538.1,11704.6,3244.0,11.9,1399.2,805223.3,1370.3,9417.4,4068104.0,1256.6,301755.0,667.3,1327.3,522.1
1994-04-20,371.4,320.5,38360.5,249.9,514.2,534.9,11649.3,3228.4,11.3,1392.6,801094.6,1363.5,9376.6,4028039.3,1254.4,299698.0,660.7,1338.8,518.1
1994-04-21,373.3,320.7,38654.7,249.4,516.3,534.8,11710.4,3245.0,11.1,1400.1,806262.0,1371.0,9418.7,4019436.3,1257.8,301356.1,659.3,1342.5,523.9
1994-04-22,369.7,318.7,38315.5,248.9,509.6,531.5,11596.3,3213.3,11.5,1386.3,798701.6,1357.6,9337.7,4054774.9,1253.6,298337.0,669.1,1336.0,514.4
1994-04-25,373.0,319.1,38504.2,250.1,515.4,534.0,11700.5,3241.8,12.8,1398.9,805800.3,1369.8,9407.4,4074240.6,1256.9,301058.4,672.3,1348.0,520.1
1994-04-26,374.3,320.3,38524.9,249.3,515.3,536.8,11741.3,3252.5,13.0,1403.8,808582.0,1374.6,9439.9,4061213.8,1263.7,302078.9,670.2,1341.9,519.9
1994-04-27,374.3,319.1,38418.1,248.4,514.8,533.8,11738.8,3251.5,12.2,1403.6,808407.7,1373.1,9438.9,4047195.9,1262.8,302048.5,667.9,1338.9,522.0
1994-04-28,373.4,317.3,38038.8,247.7,515.5,531.1,11711.1,3243.4,12.5,1400.2,805876.4,1371.1,9412.2,4035318.3,1263.3,301387.4,665.9,1331.9,524.5
1994-04-29,376.5,317.5,38204.0,248.3,520.1,529.8,11808.3,3269.4,13.0,1411.8,811815.2,1380.0,9479.0,4099915.3,1266.5,304058.8,689.9,1325.3,527.7
1994-05-02,376.5,316.4,38313.3,247.9,520.2,527.9,11809.7,3269.4,13.3,1411.8,811815.1,1375.7,9479.0,4093975.0,1264.7,303889.7,688.9,1325.9,528.7
1994-05-03,375.1,314.8,38004.5,248.7,519.2,526.7,11766.4,3255.4,13.7,1406.8,808216.9,1380.4,9441.6,4106602.5,1264.3,302321.7,691.0,1330.1,530.9
1994-05-04,375.2,318.1,38342.3,250.3,520.1,530.7,11767.6,3253.9,13.6,1406.8,808261.4,1379.8,9457.6,4133461.6,1262.7,302408.0,695.5,1352.0,526.3
1994-05-05,374.5,318.7,38460.7,250.2,519.1,531.3,11748.0,3246.4,13.3,1404.6,807543.4,1376.7,9445.2,4132090.4,1267.7,301894.8,695.3,1356.3,524.0
1994-05-06,373.4,317.3,38378.1,250.3,516.1,528.9,11713.6,3236.0,12.9,1400.4,805983.9,1372.7,9407.8,4091007.4,1265.6,301539.3,693.0,1336.1,522.1
1994-05-09,381.0,321.8,39196.8,254.7,525.9,539.0,11951.4,3301.6,13.4,1428.9,822797.9,1400.2,9601.6,4163395.8,1286.5,307591.8,705.3,1374.9,528.8
1994-05-10,380.2,323.2,39497.6,255.0,523.6,543.2,11924.8,3293.6,13.5,1425.7,821504.8,1395.2,9589.3,4167758.3,1283.6,306344.8,706.0,1374.4,525.5
1994-05-11,380.5,324.6,39752.1,255.6,523.8,543.7,11936.7,3296.4,13.0,1427.0,822668.8,1401.1,9606.1,4178599.1,1284.3,306598.4,707.9,1385.6,526.7
1994-05-12,379.3,322.8,39633.6,252.9,524.5,542.4,11897.1,3285.1,12.8,1422.3,819939.5,1393.8,9576.1,4134598.8,1279.8,305523.7,700.4,1381.1,526.8
1994-05-13,381.7,324.3,39981.1,254.4,526.2,543.6,11972.3,3305.6,12.7,1431.3,825155.5,1401.7,9635.1,4176327.1,1292.1,307638.9,715.6,1391.3,528.8
1994-05-16,379.3,323.9,39668.5,252.2,521.8,541.1,11899.1,3285.1,11.9,1422.4,820425.2,1393.1,9568.2,4140950.1,1280.0,305783.3,709.6,1389.5,522.7
1994-05-17,382.6,325.2,39931.8,254.3,527.4,542.9,12000.5,3313.3,12.7,1434.7,827473.1,1405.0,9652.1,4175316.8,1295.6,308332.6,715.5,1398.4,525.3
1994-05-18,379.6,320.9,39352.6,252.0,523.1,536.2,11908.9,3287.6,12.9,1423.6,821121.6,1394.2,9570.1,4136798.9,1286.0,306081.5,708.9,1393.5,521.8
1994-05-19,383.3,323.2,39889.4,254.2,527.3,540.5,12023.6,3319.7,13.0,1437.5,828798.3,1409.6,9659.5,4173791.0,1296.4,309217.7,715.2,1407.0,526.1
1994-05-20,383.2,321.5,39813.0,253.8,527.4,538.4,12019.4,3318.2,12.9,1436.9,828801.1,1407.1,9649.6,4209116.7,1300.5,308838.1,722.4,1408.0,526.3
1994-05-23,386.5,324.5,40346.7,256.6,532.8,544.3,12123.3,3346.9,13.0,1449.3,836305.4,1419.3,9729.2,4255234.0,1303.9,311508.7,730.3,1413.4,526.3
1994-05-24,388.0,326.2,40524.7,257.2,535.2,546.3,12171.6,3360.2,13.1,1455.1,839651.4,1424.9,9769.9,4266353.9,1311.1,312785.8,732.3,1423.5,527.3
1994-05-25,387.3,325.3,40456.8,256.4,535.2,543.1,12150.0,3354.2,13.0,1452.5,838164.7,1422.5,9758.4,4251893.8,1306.3,312348.5,729.8,1421.2,527.6
1994-05-26,384.9,323.2,40186.9,254.9,533.6,540.2,12074.7,3333.4,12.2,1443.5,833048.1,1413.9,9696.0,4228066.4,1301.6,310451.6,725.7,1406.3,525.3
1994-05-27,385.4,323.5,40237.1,255.5,534.4,541.0,12090.9,3337.6,12.6,1445.4,834130.3,1415.5,9712.4,4224866.3,1306.5,310623.5,734.6,1404.3,525.8
1994-05-30,385.4,323.8,40314.1,255.4,533.9,541.5,12090.9,3337.6,12.3,1445.4,834023.4,1415.8,9710.5,4223181.6,1305.9,310661.8,734.3,1401.4,524.7
1994-05-31,387.6,325.3,40565.7,256.4,537.4,543.6,12159.4,3356.6,12.2,1453.6,838890.9,1423.3,9767.8,4239984.3,1310.3,312377.3,737.3,1407.2,525.0
1994-06-01,386.3,324.2,40426.3,254.6,535.6,540.3,12120.6,3345.1,11.9,1448.8,836146.8,1419.5,9744.4,4210725.1,1305.9,311415.8,732.2,1404.5,521.6
1994-06-02,383.3,323.0,40214.4,253.4,530.7,537.9,12022.6,3318.6,12.8,1437.3,829985.5,1407.5,9665.6,4190460.5,1295.3,309034.0,728.6,1390.3,519.7
1994-06-03,383.0,325.8,40303.5,254.5,529.6,541.7,12012.7,3316.0,12.5,1436.2,829489.0,1406.1,9661.8,4202422.4,1298.3,308715.6,736.8,1388.5,518.5
1994-06-06,378.4,322.3,39864.4,251.0,519.7,536.2,11869.5,3276.6,12.2,1419.2,819964.3,1391.0,9548.9,4144227.2,1277.9,305046.6,726.6,1372.4,514.9
1994-06-07,380.5,324.0,40042.0,252.5,521.8,538.6,11936.3,3294.8,12.5,1427.1,824429.3,1397.8,9603.8,4168886.2,1286.0,306759.5,730.9,1378.1,518.1
1994-06-08,381.5,324.8,39682.3,253.1,524.6,539.4,11965.6,3302.9,12.5,1430.6,826697.5,1400.4,9624.0,4179294.1,1288.9,307506.4,732.8,1381.4,520.1
1994-06-09,382.6,326.0,39845.8,253.8,525.7,541.1,12001.0,3312.4,12.5,1434.7,829395.8,1405.2,9644.4,4190233.4,1292.8,308440.7,734.7,1383.6,521.3
1994-06-10,383.1,325.3,39804.7,254.0,526.0,539.3,12015.3,3316.6,12.4,1436.5,830433.7,1407.2,9652.9,4187439.5,1294.6,308891.3,747.0,1387.5,521.4
1994-06-13,382.6,321.9,39463.3,251.9,528.2,533.5,12002.2,3312.6,12.2,1434.9,829476.4,1406.6,9622.4,4152501.9,1295.3,308739.9,740.7,1384.2,519.9
1994-06-14,383.8,322.4,39404.1,252.9,531.4,531.9,12040.7,3323.0,12.1,1439.5,831433.8,1409.6,9649.1,4169643.6,1297.7,309756.4,743.8,1387.8,526.3
1994-06-15,384.1,320.9,39467.5,252.7,532.1,527.6,12049.1,3325.5,12.0,1440.6,832083.9,1410.4,9656.6,4165217.4,1297.0,309729.5,743.0,1391.0,525.9
1994-06-16,386.9,323.3,39976.5,254.5,539.0,530.6,12135.4,3349.2,12.0,1451.0,838234.7,1420.7,9731.5,4195591.4,1307.0,311946.1,748.4,1406.1,529.2
1994-06-17,387.9,323.9,40141.9,255.3,538.8,531.6,12166.8,3357.8,12.1,1454.7,840595.4,1429.6,9758.6,4250650.2,1313.6,313295.9,761.6,1415.8,528.1
1994-06-20,389.3,319.7,39698.2,252.9,543.2,524.9,12211.8,3370.3,12.0,1460.1,843941.9,1428.4,9771.7,4211656.4,1317.1,315227.4,754.6,1417.8,527.6
1994-06-21,390.3,320.7,39508.2,253.9,542.0,526.7,12243.2,3378.6,12.1,1463.8,845956.3,1427.9,9784.8,4227422.8,1321.0,315069.6,757.4,1427.0,525.1
1994-06-22,392.5,322.1,39517.8,255.6,544.1,528.6,12310.2,3396.9,12.3,1471.9,850537.2,1436.5,9823.0,4255690.3,1320.9,316275.4,762.5,1432.8,527.7
1994-06-23,389.0,319.7,39348.7,252.8,538.5,525.0,12202.8,3366.9,12.5,1459.0,843476.7,1429.4,9752.6,4210327.7,1314.1,313564.1,754.4,1404.9,529.7
1994-06-24,389.9,319.5,39342.2,252.8,541.5,521.9,12231.1,3374.5,12.4,1462.2,845525.3,1440.2,9779.0,4292034.2,1326.8,314503.9,777.9,1413.5,535.4
1994-06-27,389.3,314.7,38872.6,250.4,540.2,514.0,12209.8,3368.6,12.2,1459.8,844088.7,1425.5,9739.0,4250153.6,1315.2,313891.2,770.3,1406.1,539.7
1994-06-28,386.6,314.2,38736.2,249.9,535.9,515.3,12125.6,3344.9,12.1,1449.7,838234.0,1422.7,9679.2,4242779.6,1309.2,311617.0,769.0,1406.8,534.8
1994-06-29,385.5,313.1,38039.2,249.2,533.1,513.7,12093.1,3335.6,12.1,1445.8,836053.1,1414.8,9645.2,4230158.7,1301.7,310423.5,766.7,1404.9,532.6
1994-06-30,388.3,317.6,38004.2,251.6,532.3,515.5,12085.7,3333.2,12.0,1444.9,836010.0,1420.0,9647.0,4237276.3,1301.8,310155.7,768.0,1407.2,527.3
1994-07-01,384.6,315.1,37961.9,250.1,531.4,514.4,12064.4,3326.8,12.0,1442.7,834717.1,1413.3,9626.6,4209022.5,1306.6,309623.2,765.2,1404.2,527.8
1994-07-04,386.6,316.7,38235.9,251.3,535.9,518.0,12127.1,3344.2,12.1,1450.0,839142.5,1419.5,9673.1,4230081.5,1282.1,311783.1,769.0,1413.4,529.9
1994-07-05,387.3,314.9,38274.9,251.4,537.9,514.4,12149.1,3350.0,12.0,1452.6,840731.1,1421.4,9678.6,4231687.9,1299.8,311930.4,769.3,1418.4,533.4
1994-07-06,385.5,311.1,37827.3,248.8,534.2,508.4,12096.5,3334.2,12.0,1445.8,836593.0,1416.2,9625.9,4187558.6,1286.2,310732.5,761.3,1413.4,530.8
1994-07-07,383.0,310.5,37923.9,248.7,531.9,508.1,12016.1,3312.3,11.9,1436.4,831385.9,1406.2,9575.3,4186337.8,1297.4,308459.4,761.0,1407.8,525.2
1994-07-08,383.2,310.0,37770.2,248.8,532.7,508.3,12019.8,3313.4,11.9,1437.0,831366.7,1413.6,9575.2,4213106.6,1301.9,308503.0,769.6,1409.9,524.2
1994-07-11,385.8,305.4,37559.9,246.7,536.3,500.7,12101.9,3335.6,11.9,1446.7,836718.7,1417.9,9624.8,4177137.5,1289.0,310809.1,763.0,1409.8,528.2
1994-07-12,386.3,302.2,37398.3,245.7,534.0,497.0,12117.8,3339.9,11.9,1448.8,837247.8,1419.1,9622.7,4159685.5,1284.2,311300.2,759.9,1406.4,525.9
1994-07-13,384.7,303.8,37756.6,245.6,530.7,498.4,12065.9,3325.3,11.8,1442.6,833178.4,1413.2,9585.8,4159372.7,1283.4,309979.8,759.8,1405.3,520.4
1994-07-14,384.2,304.8,37760.5,245.7,531.1,501.0,12052.3,3321.0,11.8,1441.0,832664.9,1408.8,9586.1,4159819.8,1296.7,310020.5,759.9,1404.4,523.3
1994-07-15,384.9,307.8,37683.7,247.0,529.9,505.0,12072.9,3326.7,11.9,1443.6,833886.4,1414.6,9603.3,4224962.9,1305.4,310730.5,777.1,1411.1,523.9
1994-07-18,386.5,307.1,38015.4,247.1,532.4,503.0,12123.9,3340.2,11.9,1449.6,836635.2,1418.2,9643.5,4227065.0,1303.9,311972.3,777.5,1414.7,527.6
1994-07-19,384.7,308.1,38090.1,246.6,531.3,505.1,12067.0,3323.7,11.9,1442.6,832287.1,1405.6,9608.6,4218971.2,1301.8,309816.4,776.0,1412.6,524.4
1994-07-20,387.5,311.8,38265.9,250.1,535.3,513.0,12154.2,3347.2,12.1,1453.1,838372.1,1422.1,9674.9,4279585.3,1320.3,312081.2,787.2,1425.8,526.3
1994-07-21,385.9,312.7,38082.5,251.0,531.8,513.6,12107.2,3332.8,12.0,1447.3,835667.0,1419.1,9632.1,4294072.1,1324.4,310514.8,789.8,1419.1,524.9
1994-07-22,384.0,314.5,37909.8,251.3,529.2,519.2,12038.8,3315.4,12.1,1440.1,832405.0,1413.6,9604.2,4210077.3,1312.2,308151.3,779.2,1420.5,518.1
1994-07-25,385.0,313.2,38020.1,251.0,530.8,517.3,12077.4,3322.5,12.1,1443.9,834707.4,1412.0,9621.5,4203982.3,1310.7,309106.8,778.1,1423.2,517.9
1994-07-26,386.2,314.5,37848.9,253.1,532.9,520.4,12115.0,3331.6,12.1,1448.4,837115.9,1419.0,9639.9,4240024.6,1307.3,309916.8,784.7,1422.6,519.4
1994-07-27,388.6,315.0,38083.0,253.8,535.9,519.5,12188.3,3350.9,12.1,1457.2,841966.5,1425.7,9694.7,4251889.6,1311.0,311801.8,786.9,1425.8,525.7
1994-07-28,387.1,314.4,38331.8,252.7,534.5,517.6,12143.2,3337.5,12.0,1451.8,838486.5,1421.3,9670.1,4233261.6,1304.6,310600.0,783.5,1426.2,525.5
1994-07-29,384.0,313.4,38468.4,249.9,530.7,516.7,12046.5,3310.1,12.0,1440.2,831531.0,1417.3,9611.9,4187886.8,1297.6,308245.9,791.5,1412.2,519.7
1994-08-01,383.9,310.6,37944.8,249.5,532.8,510.6,12041.3,3307.7,12.0,1439.6,830678.1,1408.3,9581.2,4180807.7,1300.4,308087.8,790.1,1401.8,520.7
1994-08-02,380.0,308.9,38159.0,246.8,527.9,506.9,11921.0,3273.5,11.9,1425.2,821578.2,1393.7,9507.9,4136191.6,1278.4,304979.0,781.7,1386.8,516.6
1994-08-03,378.5,307.0,37911.2,245.8,525.4,504.8,11872.5,3259.0,11.9,1419.3,818019.7,1389.5,9472.6,4118245.7,1270.7,303744.2,778.3,1375.9,517.0
1994-08-04,377.5,306.5,37826.8,245.3,523.5,503.6,11843.1,3249.9,11.8,1415.8,816493.2,1386.6,9447.3,4110311.5,1275.0,302972.6,776.8,1367.2,513.7
1994-08-05,378.3,307.4,38014.7,245.4,524.6,504.9,11867.7,3255.6,11.9,1418.9,818100.0,1389.9,9471.0,4144142.7,1275.7,303671.9,787.5,1369.9,510.3
1994-08-08,377.6,306.7,38267.9,244.9,521.3,503.5,11844.4,3248.2,11.9,1416.1,815898.9,1387.2,9460.8,4134865.8,1271.5,303589.6,785.7,1364.0,509.9
1994-08-09,378.7,308.0,38320.6,246.0,521.3,505.3,11878.7,3256.6,11.9,1420.1,818317.7,1390.3,9493.1,4154177.3,1274.9,304937.3,789.4,1367.6,510.1
1994-08-10,378.3,306.7,38268.2,245.6,519.8,501.7,11868.2,3252.8,11.9,1418.8,817514.2,1389.0,9480.5,4147106.2,1273.4,304295.5,788.0,1366.3,510.9
1994-08-11,377.6,308.5,38182.3,246.4,520.2,504.9,11844.7,3246.0,11.9,1416.2,816303.2,1391.1,9466.7,4159955.7,1264.4,304543.6,790.5,1363.6,505.8
1994-08-12,378.2,304.7,37817.5,244.5,522.4,494.1,11865.0,3250.3,11.8,1418.4,817081.0,1387.9,9461.0,4155972.4,1282.4,304763.5,791.1,1357.1,509.7
1994-08-15,376.6,302.9,37759.9,244.2,519.6,491.2,11814.0,3235.5,11.8,1412.3,813861.4,1383.5,9418.8,4149927.6,1274.0,303464.4,789.9,1349.6,508.1
1994-08-16,376.3,302.9,37789.9,244.3,519.7,490.9,11804.1,3231.9,11.8,1411.3,813184.8,1381.9,9418.8,4152544.9,1274.8,303523.8,790.4,1349.6,507.3
1994-08-17,377.2,304.2,37819.4,245.1,519.1,494.5,11832.2,3238.6,11.8,1414.7,815156.5,1385.1,9449.2,4166265.5,1272.2,303260.5,793.0,1353.3,509.6
1994-08-18,380.7,304.9,37695.1,246.3,525.1,494.5,11941.4,3267.3,11.9,1427.6,823086.9,1396.9,9512.8,4185596.8,1281.7,305957.0,796.7,1362.1,514.0
1994-08-19,381.8,304.1,37599.0,246.6,525.2,493.6,11977.5,3276.0,12.0,1432.0,825449.3,1402.4,9535.8,4194718.1,1283.4,306861.6,823.1,1365.1,516.9
1994-08-22,382.6,302.9,37480.8,246.8,526.3,494.0,11999.7,3281.8,12.1,1435.0,827237.1,1406.9,9551.9,4198630.2,1291.2,307678.5,823.8,1367.9,519.4
1994-08-23,381.4,302.9,37545.1,245.4,525.4,494.4,11961.0,3270.5,12.7,1430.3,826440.6,1399.8,9522.6,4174674.4,1283.9,306291.1,819.1,1364.6,518.1
1994-08-24,383.9,305.5,37781.5,246.8,527.9,499.1,12044.9,3291.4,13.4,1439.8,832497.2,1409.6,9584.1,4197190.5,1295.1,308060.3,823.5,1374.3,518.8
1994-08-25,383.3,306.0,38229.6,246.9,526.5,500.0,12024.0,3285.3,12.6,1437.6,834662.4,1407.2,9577.1,4199533.9,1295.8,307454.6,824.0,1372.4,515.8
1994-08-26,383.3,308.9,38440.5,248.6,525.2,505.0,12024.5,3284.0,12.7,1437.6,833800.2,1406.4,9571.3,4246103.8,1308.0,307359.5,823.2,1373.3,515.2
1994-08-29,383.3,312.6,38416.3,250.4,524.6,513.1,12025.1,3282.7,12.8,1437.5,832336.6,1411.8,9594.0,4276338.1,1317.3,307195.9,829.1,1376.7,516.0
1994-08-30,386.6,314.5,38530.6,252.1,528.8,515.5,12127.7,3309.9,13.0,1449.9,839309.0,1419.1,9679.3,4306685.0,1307.5,309570.1,834.9,1386.8,520.2
1994-08-31,385.8,313.0,38642.4,251.1,529.1,513.1,12100.5,3301.7,13.2,1446.7,838524.1,1416.2,9659.2,4288263.9,1302.4,308812.1,831.4,1383.8,518.2
1994-09-01,386.0,313.1,38470.7,250.6,527.9,511.1,12109.3,3302.8,13.1,1447.7,840081.7,1419.2,9659.7,4280461.1,1300.5,308954.4,829.9,1384.5,519.5
1994-09-02,386.7,311.0,38437.3,250.3,528.6,507.2,12131.2,3307.9,13.2,1450.3,841544.6,1420.9,9669.8,4247141.5,1309.8,309660.4,856.6,1383.4,520.8
1994-09-05,386.9,309.9,38401.1,249.9,528.0,505.3,12137.4,3308.6,13.1,1451.1,842696.0,1420.4,9663.7,4240282.3,1307.5,309975.1,855.2,1382.3,523.2
1994-09-06,387.6,308.8,38254.2,250.1,530.2,501.2,12159.0,3313.6,13.1,1453.7,844677.2,1424.3,9678.4,4243564.0,1306.2,310622.7,855.9,1383.1,523.5
1994-09-07,389.7,311.8,38568.0,252.0,533.3,504.9,12226.3,3330.9,13.3,1461.5,849573.6,1431.0,9731.1,4274556.5,1319.0,312257.7,862.1,1389.4,524.5
1994-09-08,391.5,314.5,38916.4,253.3,535.9,510.1,12282.2,3345.4,13.3,1468.2,853693.6,1436.0,9783.9,4297913.0,1327.5,313620.6,866.8,1394.1,526.0
1994-09-09,390.8,311.2,38787.9,252.0,535.0,502.6,12258.8,3337.9,13.3,1465.4,851591.1,1436.1,9755.1,4323042.5,1323.2,312737.4,882.0,1390.2,524.6
1994-09-12,391.1,311.5,38714.3,250.3,534.0,502.4,12269.2,3340.4,13.3,1466.8,851451.5,1442.3,9766.1,4294788.7,1297.8,312987.5,876.2,1388.5,525.5
1994-09-13,389.6,311.0,38589.2,249.5,527.3,503.4,12222.2,3327.2,13.3,1461.2,847407.8,1431.1,9728.7,4281884.1,1295.2,311748.8,873.6,1385.2,523.3
1994-09-14,390.3,309.7,38592.2,248.8,527.5,497.8,12244.1,3332.5,13.3,1463.8,848783.0,1433.7,9738.3,4269336.5,1315.4,312249.8,871.0,1385.8,527.3
1994-09-15,388.0,309.3,38559.4,248.2,525.2,498.2,12172.5,3312.2,13.1,1455.2,844482.8,1424.5,9688.4,4258027.2,1311.1,310420.1,868.7,1379.4,522.0
1994-09-16,390.0,308.9,38553.4,246.2,526.7,497.6,12233.8,3328.7,13.3,1462.7,848971.6,1433.4,9732.4,4237015.4,1307.4,312117.0,900.3,1385.0,524.2
1994-09-19,389.9,311.6,38508.5,248.7,526.9,502.8,12230.7,3327.4,13.3,1462.3,848324.8,1429.9,9733.9,4279151.1,1327.8,312036.8,909.3,1382.5,523.9
1994-09-20,393.9,314.1,38504.9,249.9,529.3,506.4,12356.1,3361.5,13.4,1477.4,856306.5,1444.7,9828.1,4300288.6,1322.3,315247.4,913.8,1396.4,529.3
1994-09-21,394.9,313.8,38581.7,250.2,530.6,505.2,12389.0,3369.8,13.4,1481.1,858019.7,1450.2,9846.9,4306292.1,1332.8,316037.9,915.0,1399.0,535.8
1994-09-22,393.7,313.9,38613.4,249.8,528.9,506.5,12350.8,3359.4,13.4,1476.7,856030.1,1446.2,9819.2,4298654.4,1330.0,315601.0,913.4,1391.5,534.6
1994-09-23,395.7,314.6,38663.1,250.6,532.0,507.9,12413.0,3376.2,13.5,1484.2,860873.6,1455.3,9865.1,4370149.0,1338.1,317638.1,962.2,1399.3,535.8
1994-09-26,395.8,316.4,39065.5,251.4,533.2,509.5,12415.3,3376.6,13.5,1484.4,860271.0,1453.3,9879.2,4383464.4,1338.7,316798.2,965.1,1402.2,534.7
1994-09-27,395.8,314.8,38841.9,251.0,533.6,507.3,12415.7,3376.3,13.5,1484.6,860093.0,1453.1,9875.2,4375959.8,1336.3,316540.7,963.5,1406.8,535.2
1994-09-28,396.3,315.1,39117.9,251.1,532.0,507.1,12428.4,3380.1,13.5,1486.4,861348.6,1454.6,9890.4,4377051.4,1340.0,316740.2,963.7,1408.6,535.3
1994-09-29,395.7,314.4,38979.7,250.3,531.3,507.6,12410.6,3375.5,13.5,1484.4,860675.5,1453.3,9883.0,4364067.1,1333.5,315858.2,960.9,1411.6,534.5
1994-09-30,394.9,314.8,39077.3,250.4,529.6,508.5,12383.2,3368.0,13.5,1481.0,859191.4,1450.0,9861.1,4292387.8,1333.9,315358.6,1056.0,1408.2,533.6
1994-10-03,393.2,314.4,39244.3,249.1,529.0,509.0,12332.6,3348.8,13.4,1475.0,854905.4,1443.8,9826.5,4271311.7,1327.2,314009.0,1050.8,1406.6,530.6
1994-10-04,392.5,313.0,39122.1,248.6,527.6,506.1,12311.3,3347.5,13.4,1472.3,852717.9,1440.8,9818.8,4262352.2,1329.1,314165.8,1048.6,1401.7,531.1
1994-10-05,393.7,312.7,39160.1,248.0,530.7,503.3,12349.0,3358.2,13.5,1477.2,855385.4,1445.5,9842.2,4251958.1,1325.9,314694.4,1046.0,1406.8,532.3
1994-10-06,392.0,311.6,39102.1,246.9,528.5,502.0,12297.6,3343.8,13.4,1471.6,852110.8,1439.2,9807.9,4231999.4,1319.7,313247.3,1041.1,1400.7,529.8
1994-10-07,392.0,311.1,39287.0,246.5,528.2,500.8,12296.2,3343.7,13.5,1471.5,851789.3,1439.6,9810.9,4332949.7,1329.6,313139.3,1147.6,1399.4,531.0
1994-10-10,391.2,312.2,39365.3,246.8,526.6,502.2,12271.1,3336.9,13.5,1468.2,850110.2,1436.0,9802.0,4338567.8,1321.6,312598.2,1149.1,1398.7,529.7
1994-10-11,387.7,308.9,38891.0,245.1,520.6,499.2,12160.1,3306.7,13.4,1454.7,842558.0,1423.5,9711.2,4309255.2,1312.1,310624.2,1141.3,1383.6,526.4
1994-10-12,387.9,308.2,38744.2,245.4,522.5,499.2,12167.6,3308.7,13.6,1455.2,843849.7,1423.6,9710.8,4314485.1,1310.4,310213.2,1142.7,1386.8,526.6
1994-10-13,387.3,307.8,38690.9,244.9,521.8,497.8,12147.2,3303.0,13.6,1452.8,842048.8,1422.2,9696.4,4305622.4,1307.7,309538.5,1140.3,1387.2,525.1
1994-10-14,387.5,303.8,38080.5,243.3,524.0,489.5,12155.3,3304.9,13.6,1453.5,842296.9,1422.0,9678.5,4208010.5,1311.2,309456.4,1179.8,1384.1,526.7
1994-10-17,389.0,302.0,38062.5,242.0,527.2,487.2,12201.6,3318.0,13.6,1459.0,845387.5,1428.7,9701.6,4185682.0,1312.4,311287.6,1173.5,1379.1,528.7
